customer_id,full_name,email,phone,age,gender,registration_date,last_purchase_date,total_spent,purchase_frequency,preferred_category,loyalty_tier,country,city,subscription_status
CUST_000565,Aaron Banks,hollowaykevin@example.net,9318592355,65,Male,2024-05-23,2024-09-03,4301.21,Quarterly,Home,Platinum,Canada,Calgary,Churned
CUST_000566,Brandi Thomas,michael13@example.org,001-572-479-4997,54,Other,2022-12-13,2025-03-12,765.15,Rarely,Home,Silver,USA,New York,Inactive
CUST_000567,Kerri Mitchell,alvarezjames@example.org,001-779-299-6622x7658,43,Other,2022-12-19,2025-04-11,2032.89,Quarterly,Electronics,Gold,UK,Leeds,Active
CUST_000568,Connie Rhodes,sgutierrez@example.org,+1-560-418-8091x3389,48,Female,2024-02-25,2025-01-23,1754.99,Quarterly,Home,Gold,Australia,Perth,Active
CUST_000569,Sean Smith,kimwilliam@example.org,897.374.5536x391,23,Male,2024-12-31,2025-05-18,1115.68,Rarely,Electronics,Silver,Australia,Sydney,Active
CUST_000570,Catherine Stewart,michael12@example.org,(585)817-1499,33,Male,2020-09-16,2024-10-07,3799.77,Quarterly,Sports,Platinum,USA,Houston,Churned
CUST_000571,Tiffany Welch,moniqueroberts@example.org,(582)520-0400x677,37,Female,2023-09-13,2024-07-18,4410.83,Quarterly,Books,Platinum,UK,Leeds,Active
CUST_000572,Brian Edwards,angelamarquez@example.org,542-632-4252x563,46,Male,2024-01-02,2025-03-01,223.19,Monthly,Home,Bronze,Germany,Frankfurt,Inactive
CUST_000573,Matthew Morales,qbailey@example.net,001-326-697-5625x8499,55,Female,2021-01-15,2025-01-30,548.52,Rarely,Electronics,Silver,Canada,Vancouver,Active
CUST_000574,Anthony Wagner,robertdyer@example.com,775.999.8294,51,Female,2021-07-19,2025-06-06,8038.35,Monthly,Sports,Platinum,Germany,Munich,Active
CUST_000575,Susan French,vgreer@example.com,+1-613-567-5400x1756,26,Female,2021-04-04,2024-12-23,6389.45,Monthly,Home,Platinum,Canada,Montreal,Inactive
CUST_000576,Jeffrey Dunn,moranathan@example.com,715.770.1310x59125,54,Female,2023-07-03,2024-11-28,9749.76,Monthly,Books,Platinum,USA,Chicago,Active
CUST_000577,Christine Robertson,zharris@example.org,+1-745-256-6727x2597,40,Female,2022-10-24,2024-08-08,3202.31,Quarterly,Home,Platinum,Australia,Perth,Active
CUST_000578,David Brown,jessica60@example.net,001-290-951-0315x0438,21,Male,2024-07-08,2025-04-18,3351.35,Quarterly,Books,Platinum,Canada,Ottawa,Inactive
CUST_000579,Helen Villarreal,ashley35@example.net,+1-659-990-2189x51409,43,Male,2023-09-11,2024-08-21,13013.73,Weekly,Electronics,Platinum,UK,Manchester,Inactive
CUST_000580,Craig Wallace,qriley@example.com,957-367-7159,38,Female,2023-02-05,2024-11-09,3103.53,Quarterly,Home,Platinum,USA,New York,Churned
CUST_000581,Shannon Rivera,collinsgregory@example.net,305.480.7138,43,Female,2024-08-29,2025-03-13,4998.45,Weekly,Electronics,Platinum,Germany,Frankfurt,Active
CUST_000582,Emma Yang,hicksolivia@example.org,751.234.7060x370,24,Female,2023-10-15,2025-07-05,196.15,Rarely,Home,Bronze,Germany,Hamburg,Churned
CUST_000583,Debra Gallegos,walkeremily@example.org,(221)925-3305x8868,24,Male,2021-12-12,2025-07-04,3068.81,Monthly,Home,Platinum,USA,Houston,Churned
CUST_000584,Emily Guzman,brandonhopkins@example.net,9148155830,33,Male,2021-12-01,2025-01-06,2059.89,Quarterly,Sports,Gold,UK,Leeds,Active
CUST_000585,Ms. Sarah Good DVM,kelsey14@example.net,+1-589-294-1536x02260,63,Male,2024-10-23,2024-12-22,4670.11,Monthly,Sports,Platinum,Australia,Perth,Active
CUST_000586,James Harris,matthewthomas@example.net,603.752.2898,55,Female,2023-06-12,2024-11-22,536.27,Rarely,Books,Silver,Germany,Berlin,Active
CUST_000587,Peter Kim,espinozaaudrey@example.com,9265257686,27,Female,2023-09-26,2024-08-09,2093.44,Weekly,Sports,Gold,Australia,Adelaide,Churned
CUST_000588,Daniel Williams,thoward@example.net,498.381.1157x88015,37,Male,2023-03-24,2025-05-21,7277.85,Monthly,Sports,Platinum,Canada,Toronto,Active
CUST_000589,Thomas Harrell,baileyamanda@example.net,001-894-993-6999x9952,31,Female,2025-05-21,2025-06-12,10618.86,Weekly,Home,Platinum,USA,Houston,Active
CUST_000590,Benjamin Patel,joshuafernandez@example.net,(824)333-3879,30,Female,2024-11-11,2025-05-25,3625.89,Quarterly,Home,Platinum,USA,Chicago,Inactive
CUST_000591,Mary Payne,tammywalters@example.net,9738761314,18,Male,2024-04-06,2024-07-30,479.7,Quarterly,Clothing,Bronze,Canada,Calgary,Active
CUST_000592,Dr. Scott Bush MD,sabrina41@example.com,273-902-9102,22,Male,2023-10-27,2025-06-20,3849.75,Quarterly,Electronics,Platinum,USA,Los Angeles,Inactive
CUST_000593,Kyle Chavez,zsmith@example.com,001-735-858-6425x897,64,Other,2023-04-07,2024-09-15,1617.07,Monthly,Home,Gold,Australia,Melbourne,Active
CUST_000594,Monica Anderson,carterdavid@example.net,(822)799-5198x325,53,Male,2021-04-08,2024-12-15,2474.76,Monthly,Sports,Gold,Canada,Montreal,Inactive
CUST_000595,John Garza,josejohnson@example.com,+1-563-577-6017,50,Male,2023-04-23,2024-10-15,1086.28,Rarely,Home,Silver,Germany,Hamburg,Active
CUST_000596,Dr. Joseph Rios,pricevalerie@example.net,806-830-1266x3072,28,Male,2021-04-21,2025-03-20,3467.16,Monthly,Books,Platinum,UK,Birmingham,Inactive
CUST_000597,Mark Wilson,nelsonlisa@example.org,993.589.9125,51,Female,2022-05-02,2025-03-06,618.27,Rarely,Electronics,Silver,Canada,Ottawa,Active
CUST_000598,Joshua Smith,taylorchristopher@example.com,760-874-3306x581,32,Female,2021-01-02,2024-11-17,6896.56,Monthly,Sports,Platinum,UK,London,Active
CUST_000599,David Thomas,elizabeth31@example.net,(913)636-5906,37,Female,2020-07-04,2024-07-15,1290.74,Rarely,Books,Silver,Australia,Melbourne,Active
CUST_000600,John Maynard,murphyanne@example.com,2037643511,40,Male,2021-11-13,2024-11-23,2054.33,Quarterly,Clothing,Gold,USA,Chicago,Inactive
CUST_000601,Thomas Simpson,ztorres@example.org,+1-710-996-7552x13689,42,Male,2023-07-28,2024-08-05,2084.97,Quarterly,Sports,Gold,UK,London,Inactive
CUST_000602,Joshua Garza,treid@example.net,335-431-0474x10459,39,Male,2023-06-17,2025-02-14,1595.94,Quarterly,Sports,Gold,UK,Manchester,Active
CUST_000603,Brenda Anderson,dominique94@example.org,514.409.8162x2991,58,Other,2022-07-14,2024-11-10,4457.18,Quarterly,Books,Platinum,Canada,Vancouver,Active
CUST_000604,Stephanie Jackson,mccarthynicholas@example.com,7809107333,33,Female,2021-05-15,2024-09-11,881.99,Quarterly,Sports,Silver,Canada,Montreal,Active
CUST_000605,Andre Brooks,stephaniejones@example.com,001-775-485-8565x0187,50,Female,2020-08-04,2024-09-11,1087.98,Monthly,Electronics,Silver,UK,Manchester,Active
CUST_000606,David Jackson,bobby54@example.com,460.492.9090x9444,52,Female,2022-01-20,2025-03-02,7365.19,Monthly,Clothing,Platinum,USA,New York,Churned
CUST_000607,Rachel Harvey,mooreashley@example.com,(969)368-1752,55,Female,2023-06-27,2025-01-19,16702.59,Weekly,Sports,Platinum,Australia,Sydney,Active
CUST_000608,Phyllis Powers,scarter@example.net,+1-404-955-7041x877,51,Female,2023-02-04,2025-03-31,1675.05,Quarterly,Home,Gold,USA,Houston,Active
CUST_000609,Brandon Fox,veronica64@example.org,407.585.9519x012,39,Female,2021-08-24,2025-03-15,7457.22,Monthly,Home,Platinum,Canada,Toronto,Active
CUST_000610,Andrew Lee,eric60@example.net,001-488-754-9983x825,55,Female,2020-08-30,2025-06-15,668.95,Quarterly,Home,Silver,UK,Glasgow,Active
CUST_000611,George Marks,ngarza@example.com,(317)877-5302x19926,42,Female,2021-08-28,2024-10-30,1342.45,Monthly,Electronics,Silver,UK,Leeds,Active
CUST_000612,Kyle Jones,callahanpatricia@example.org,718-810-3654x8336,38,Male,2021-09-10,2025-05-13,3284.46,Quarterly,Clothing,Platinum,USA,Houston,Active
CUST_000613,Anita Harding,christophersosa@example.org,001-999-757-2370x6098,28,Female,2021-04-13,2024-09-23,1405.57,Monthly,Clothing,Silver,UK,Manchester,Active
CUST_000614,Joshua Reese,michaelsmith@example.com,721-664-8817,40,Male,2023-12-20,2025-04-07,9404.74,Monthly,Sports,Platinum,Canada,Montreal,Active
CUST_000615,Amanda Brown,bakerdawn@example.org,(421)974-8765x0802,34,Female,2024-10-24,2025-04-12,8952.42,Monthly,Electronics,Platinum,USA,New York,Churned
CUST_000616,Michael Bowman,erica45@example.org,001-281-614-5493,34,Male,2022-06-09,2024-08-20,9930.25,Monthly,Electronics,Platinum,Canada,Toronto,Active
CUST_000617,Kenneth Duran,garciathomas@example.com,7578948846,30,Male,2024-08-03,2024-09-05,2605.99,Monthly,Books,Gold,Germany,Hamburg,Active
CUST_000618,Michael Barnes,theresa86@example.com,640.271.1257,18,Male,2020-11-24,2024-11-10,3685.42,Quarterly,Books,Platinum,Germany,Frankfurt,Inactive
CUST_000619,Michelle Jones,anna61@example.net,390.212.6615,38,Male,2025-03-14,2025-05-29,1192.9,Rarely,Sports,Silver,UK,Manchester,Inactive
CUST_000620,Jeremy Morrow,adamssean@example.com,500-817-5463x481,40,Male,2025-06-25,2025-06-28,3784.75,Quarterly,Sports,Platinum,Germany,Hamburg,Active
CUST_000621,James Macdonald,bramos@example.org,469.281.1939,61,Male,2023-06-11,2025-02-22,9402.08,Monthly,Books,Platinum,Germany,Berlin,Churned
CUST_000622,Austin Mullins,carlos88@example.net,+1-490-673-1687x73909,45,Female,2021-10-18,2024-12-29,7496.19,Monthly,Sports,Platinum,Canada,Toronto,Active
CUST_000623,Louis Johnson,ernest46@example.com,(507)429-7706,36,Male,2021-09-09,2024-12-21,2872.43,Quarterly,Clothing,Gold,Australia,Sydney,Active
CUST_000624,Alex Parker,patricklee@example.net,001-870-946-1778,45,Other,2020-12-03,2024-10-04,2221.92,Quarterly,Electronics,Gold,USA,Houston,Churned
CUST_000625,Danny Mcdaniel,amandaperkins@example.net,001-530-566-6079x35719,65,Male,2025-06-29,2025-06-30,4112.14,Quarterly,Books,Platinum,Germany,Munich,Active
CUST_000626,Patrick Kent,knoxsusan@example.com,(404)925-6486,38,Female,2024-08-26,2025-06-10,3323.13,Monthly,Electronics,Platinum,USA,New York,Inactive
CUST_000627,Joseph Peterson,kimberly49@example.com,+1-356-462-4743,36,Male,2024-10-12,2025-06-01,7077.5,Monthly,Clothing,Platinum,UK,Manchester,Inactive
CUST_000628,Lonnie Molina,frederick92@example.net,918-432-7262x75326,43,Male,2022-08-14,2024-11-24,8012.56,Monthly,Sports,Platinum,USA,New York,Active
CUST_000629,Benjamin Scott,dhoover@example.com,001-225-594-7352x498,29,Male,2023-05-06,2025-05-02,1734.65,Quarterly,Sports,Gold,Canada,Vancouver,Active
CUST_000630,Susan Mason,allenjoseph@example.net,994.838.1200,51,Male,2022-12-20,2025-02-04,8782.96,Monthly,Home,Platinum,Australia,Adelaide,Active
CUST_000631,Shane Roy,jimenezgerald@example.net,255-233-8136,49,Other,2022-11-09,2025-05-03,283.08,Rarely,Clothing,Bronze,USA,Los Angeles,Inactive
CUST_000632,Richard Berg,andersondouglas@example.com,(294)346-3515x5490,22,Male,2024-07-25,2024-11-26,413.82,Rarely,Home,Bronze,UK,Glasgow,Churned
CUST_000633,Brian Lawson,rmoore@example.com,001-770-289-3463,36,Male,2022-07-29,2025-05-28,2990.89,Monthly,Electronics,Gold,UK,Manchester,Churned
CUST_000634,Brittany Rose,john30@example.org,252-461-4263x1039,36,Female,2024-02-26,2025-04-21,695.75,Quarterly,Home,Silver,Canada,Calgary,Inactive
CUST_000635,Michele Faulkner,james59@example.org,404-627-1449,68,Female,2021-10-05,2025-02-04,7105.21,Monthly,Electronics,Platinum,UK,Glasgow,Active
CUST_000636,Dawn Mendoza,zthomas@example.net,+1-790-363-7866,42,Female,2023-04-17,2024-12-07,5680.23,Monthly,Sports,Platinum,Canada,Calgary,Active
CUST_000637,Glen Sweeney,patriciabowen@example.net,001-418-347-8806x44275,46,Male,2023-06-24,2024-12-12,1109.63,Rarely,Home,Silver,USA,Houston,Inactive
CUST_000638,Jennifer Long,mendezcynthia@example.org,592-563-3365,31,Female,2022-02-20,2025-06-09,9851.55,Monthly,Home,Platinum,UK,Leeds,Active
CUST_000639,Carl Jones,odaniel@example.com,837-870-4591x246,20,Male,2021-06-25,2024-10-15,10082.12,Weekly,Sports,Platinum,UK,Glasgow,Inactive
CUST_000640,Joshua Ruiz,stuartedwin@example.com,854.364.9643x87580,37,Female,2020-08-12,2025-04-17,2490.24,Quarterly,Electronics,Gold,UK,Manchester,Active
CUST_000641,John Quinn,lbaker@example.org,(757)332-1276x1103,45,Female,2024-01-11,2025-04-16,5309.28,Monthly,Sports,Platinum,Canada,Vancouver,Active
CUST_000642,Kimberly Jimenez,johnsonbrett@example.com,642.396.6119x77075,57,Male,2020-07-16,2025-07-01,6731.81,Monthly,Home,Platinum,Canada,Ottawa,Inactive
CUST_000643,Bobby Guerra,edward09@example.com,001-359-931-3517x088,60,Male,2024-11-21,2025-05-17,425.64,Monthly,Clothing,Bronze,USA,Chicago,Inactive
CUST_000644,Angela Bridges,mooretiffany@example.org,+1-546-960-3157x972,56,Male,2022-02-04,2025-04-04,334.81,Quarterly,Electronics,Bronze,Canada,Montreal,Inactive
CUST_000645,Hannah May,nicholasbryant@example.org,+1-342-380-9598x58612,41,Male,2020-10-25,2025-03-11,569.11,Monthly,Home,Silver,Germany,Frankfurt,Churned
CUST_000646,Jason Cunningham,haydencheryl@example.com,721-412-5277x2063,49,Female,2021-07-31,2024-09-03,3437.96,Quarterly,Clothing,Platinum,Australia,Perth,Active
CUST_000647,Benjamin Hanson,logan90@example.org,4087910264,25,Female,2020-07-11,2024-08-11,1668.78,Monthly,Electronics,Gold,Canada,Ottawa,Active
CUST_000648,Jesse Cox,gallowaytammie@example.org,(941)847-9487x6346,31,Female,2023-11-29,2024-11-29,3817.0,Weekly,Sports,Platinum,Australia,Melbourne,Inactive
CUST_000649,Jacob Hill,erin68@example.com,302-543-1575x73641,49,Male,2023-03-10,2025-06-19,3630.08,Monthly,Clothing,Platinum,Germany,Munich,Churned
CUST_000650,Brian Lewis,eroberts@example.org,001-293-726-4660x430,38,Female,2021-12-30,2024-07-22,2012.67,Quarterly,Books,Gold,UK,Manchester,Active
CUST_000651,Melinda Elliott DDS,adam09@example.org,465-982-0660,68,Male,2023-01-12,2025-03-08,784.66,Rarely,Home,Silver,Australia,Adelaide,Active
CUST_000652,Martha Martin,ielliott@example.org,529.394.1326x0853,59,Male,2021-09-02,2024-12-21,3079.41,Quarterly,Clothing,Platinum,UK,London,Inactive
CUST_000653,Ronald Roth,sroberts@example.com,+1-473-313-8734x201,44,Male,2023-11-19,2025-01-16,13554.74,Weekly,Books,Platinum,Germany,Hamburg,Active
CUST_000654,Olivia Maldonado,mark30@example.org,(252)922-5193,42,Male,2021-10-11,2024-11-27,516.57,Quarterly,Home,Silver,Canada,Ottawa,Active
CUST_000655,Nancy Peterson,johnhernandez@example.org,001-910-268-0336,63,Other,2023-12-27,2025-01-10,543.8,Quarterly,Home,Silver,USA,Phoenix,Active
CUST_000656,Sheila Long,kyliebond@example.org,(442)845-0423x07826,34,Male,2023-08-10,2025-06-02,14472.34,Weekly,Electronics,Platinum,Germany,Munich,Active
CUST_000657,Justin Rivera,paul05@example.net,001-832-428-1966x1638,56,Female,2025-06-05,2025-07-04,3949.63,Monthly,Electronics,Platinum,USA,Phoenix,Active
CUST_000658,Maria Hanson,sparksmichael@example.org,542.640.2510x359,46,Female,2024-08-20,2025-01-07,864.19,Quarterly,Sports,Silver,UK,Manchester,Active
CUST_000659,Laura Barton,smithnicole@example.org,001-453-991-5863x272,59,Male,2022-03-21,2025-07-02,4102.03,Monthly,Home,Platinum,Australia,Brisbane,Inactive
CUST_000660,Jaclyn Hoffman,abbottmichael@example.com,972.325.5224x284,69,Male,2022-02-18,2025-06-25,914.72,Quarterly,Sports,Silver,Canada,Vancouver,Active
CUST_000661,Ronnie Nichols,angelica61@example.org,9242672450,53,Male,2023-05-01,2025-03-04,873.72,Monthly,Clothing,Silver,Australia,Adelaide,Active
CUST_000662,Paul Fields,stevensonjon@example.com,988.527.6876,38,Male,2024-01-28,2025-03-04,7393.4,Monthly,Home,Platinum,Australia,Melbourne,Churned
CUST_000663,Gabriella Garcia,daviskatherine@example.net,+1-598-800-6559x675,47,Female,2024-11-26,2025-04-11,16260.86,Weekly,Books,Platinum,UK,Glasgow,Active
CUST_000664,Nicole Simmons,xsmith@example.org,5109377237,61,Female,2022-12-05,2025-06-24,586.81,Rarely,Home,Silver,UK,Glasgow,Active
CUST_000665,Wyatt Simpson,samanthaortiz@example.com,(659)358-1891x489,50,Female,2025-06-09,2025-06-19,1703.09,Quarterly,Electronics,Gold,USA,Los Angeles,Active
CUST_000666,Michele Hanson PhD,brandy97@example.com,001-265-220-9610x4340,62,Male,2024-10-24,2025-04-21,4737.16,Quarterly,Clothing,Platinum,UK,Birmingham,Churned
CUST_000667,Holly Bradley,tina23@example.net,001-392-351-9037x6621,61,Female,2023-08-30,2025-02-25,3273.86,Monthly,Books,Platinum,Germany,Frankfurt,Active
CUST_000668,Olivia Bailey,monica41@example.org,+1-801-903-7922x4794,26,Male,2021-01-26,2024-09-01,17679.58,Weekly,Books,Platinum,Australia,Brisbane,Inactive
CUST_000669,Pamela Lewis,ryanrussell@example.com,572.651.3861,25,Male,2024-02-10,2024-09-07,925.99,Monthly,Clothing,Silver,Australia,Perth,Active
CUST_000670,Robert Maddox,danderson@example.org,001-319-240-9026,23,Female,2020-07-23,2025-03-04,5868.55,Monthly,Home,Platinum,Canada,Vancouver,Inactive
CUST_000671,Anthony Knight,sfox@example.com,894.370.1680,30,Female,2022-04-24,2025-03-11,3575.87,Monthly,Sports,Platinum,USA,Los Angeles,Active
CUST_000672,Jonathan Martin,ysanders@example.org,8602192871,53,Female,2025-05-28,2025-06-10,1116.66,Rarely,Clothing,Silver,Australia,Sydney,Active
CUST_000673,Michael Cross,trujilloamanda@example.net,(610)622-1998x88212,57,Male,2021-09-01,2025-06-12,8755.75,Monthly,Home,Platinum,UK,Glasgow,Active
CUST_000674,Craig Watts,hannahtapia@example.org,+1-417-354-7465x84196,62,Female,2023-07-19,2025-04-01,1000.35,Rarely,Clothing,Silver,USA,New York,Inactive
CUST_000675,Alex Johnson,jason52@example.net,877-983-8215,54,Male,2024-05-20,2025-05-30,417.03,Rarely,Electronics,Bronze,Australia,Adelaide,Active
CUST_000676,John Collins,markcalderon@example.org,001-279-923-8939x6103,26,Female,2022-10-27,2025-03-27,2176.37,Weekly,Home,Gold,USA,Los Angeles,Inactive
CUST_000677,Cynthia Ford,brucegarcia@example.net,(497)901-2126x13453,31,Female,2023-08-04,2024-07-28,216.15,Monthly,Clothing,Bronze,UK,Leeds,Churned
CUST_000678,Anthony Smith,matthew09@example.org,864-238-2453,58,Male,2020-08-01,2025-06-11,15046.4,Weekly,Home,Platinum,UK,Manchester,Active
CUST_000679,John Coleman,buchananmichael@example.org,(315)769-9248x743,40,Female,2020-09-08,2024-09-10,1303.02,Rarely,Books,Silver,UK,London,Active
CUST_000680,Joseph Shaffer,iwhitehead@example.com,277.493.8388x22569,60,Female,2024-10-29,2025-05-14,3840.11,Quarterly,Electronics,Platinum,UK,London,Inactive
CUST_000681,Amy Smith,sean18@example.net,328.305.1299,18,Male,2021-10-29,2025-01-18,11672.28,Weekly,Clothing,Platinum,Canada,Montreal,Inactive
CUST_000682,Kayla Jackson,janet72@example.com,(287)362-3625x41950,55,Male,2021-11-21,2025-05-02,3856.23,Quarterly,Clothing,Platinum,Australia,Brisbane,Inactive
CUST_000683,Erik Oliver,moorelauren@example.net,661.223.4931,65,Female,2024-01-12,2025-02-26,8607.31,Monthly,Books,Platinum,Germany,Munich,Active
CUST_000684,Michael Pearson,hayesthomas@example.net,001-278-555-9564x072,36,Other,2021-06-17,2024-12-11,4553.06,Quarterly,Electronics,Platinum,Germany,Hamburg,Churned
CUST_000685,Amanda Hensley,charlestaylor@example.net,001-393-955-3167x5190,37,Male,2022-10-06,2025-02-27,6615.98,Monthly,Home,Platinum,USA,Los Angeles,Inactive
CUST_000686,Kimberly Morgan,andrewarmstrong@example.net,725-372-1511,41,Other,2022-05-05,2025-03-27,532.99,Rarely,Books,Silver,USA,Phoenix,Inactive
CUST_000687,Brian Johnson,michaelherman@example.net,903.858.8812x9194,23,Female,2021-01-04,2025-05-05,1022.75,Quarterly,Sports,Silver,Canada,Vancouver,Churned
CUST_000688,Elizabeth Diaz,william19@example.com,480.853.3812x509,26,Female,2021-09-12,2024-09-24,4261.79,Quarterly,Electronics,Platinum,USA,Chicago,Active
CUST_000689,Dennis Smith DDS,joseph81@example.net,001-420-662-4679x304,61,Male,2024-01-16,2024-08-16,901.17,Rarely,Sports,Silver,Germany,Frankfurt,Active
CUST_000690,Shelby Morgan,victorialopez@example.net,363.405.1710x96876,39,Male,2021-12-01,2025-04-14,297.04,Rarely,Sports,Bronze,Canada,Montreal,Active
CUST_000691,Troy Smith,edward24@example.org,877-267-3687,23,Male,2025-04-09,2025-05-25,3374.7,Monthly,Sports,Platinum,USA,Chicago,Active
CUST_000692,Daisy Vasquez,thall@example.org,(210)522-3782x9907,52,Female,2023-06-04,2025-06-05,8478.57,Weekly,Home,Platinum,USA,Phoenix,Active
CUST_000693,Scott Watts,princejonathan@example.org,001-690-790-1386x726,23,Male,2021-05-12,2024-10-21,2475.62,Monthly,Books,Gold,USA,Houston,Active
CUST_000694,Jaclyn Davenport DDS,michelle98@example.com,+1-752-816-0155x94317,18,Female,2023-07-29,2025-06-05,1766.22,Quarterly,Home,Gold,Germany,Hamburg,Churned
CUST_000695,Stephen Moore,erin96@example.org,(324)354-1633x567,40,Other,2025-05-09,2025-05-29,1605.11,Quarterly,Electronics,Gold,Australia,Brisbane,Churned
CUST_000696,Gregory Pratt,tracey01@example.org,4509797083,26,Female,2022-01-24,2025-07-04,3743.49,Quarterly,Home,Platinum,UK,Glasgow,Active
CUST_000697,Nathaniel Dunlap,ryanschwartz@example.org,470.532.6695,32,Male,2024-08-15,2024-09-03,11253.4,Weekly,Home,Platinum,UK,Glasgow,Inactive
CUST_000698,Colleen Dickson,pstephens@example.com,888.466.4108,22,Female,2022-12-04,2024-12-14,3515.74,Quarterly,Electronics,Platinum,Australia,Sydney,Inactive
