account_id,customer_name,account_type,balance,credit_score,annual_income,account_opening_date,last_transaction_date,transaction_count_monthly,overdraft_count,loan_amount,loan_interest_rate,employment_status,marital_status
ACC_00000654,Maria Phillips,Checking,8584.63,795,120343,2016-07-28,2025-06-11,11,1,0.0,0.0,Employed,Single
ACC_00000655,Gina Walker,Savings,2517.75,657,32386,2021-05-25,2025-06-08,14,2,74552.1,11.43,Retired,Widowed
ACC_00000656,Patricia Adams,Savings,16406.53,531,58923,2016-09-26,2025-06-30,15,1,119168.47,12.69,Self-employed,Divorced
ACC_00000657,Michael Wilson,Checking,8905.8,665,91250,2018-06-25,2025-06-25,22,1,22125.79,11.35,Employed,Single
ACC_00000658,Samantha Farmer,Checking,4819.28,768,91793,2019-05-02,2025-06-24,13,1,0.0,0.0,Self-employed,Married
ACC_00000659,Mckenzie Burns,Savings,16010.08,587,77878,2022-10-30,2025-06-17,16,0,0.0,0.0,Employed,Married
ACC_00000660,Alexander Long,Credit,-1368.4,714,107726,2015-11-23,2025-06-06,16,3,0.0,0.0,Employed,Married
ACC_00000661,Andrea Ramos,Checking,2263.73,727,111718,2015-12-17,2025-06-27,15,1,0.0,0.0,Employed,Married
ACC_00000662,Adam Castaneda,Credit,-797.42,607,11110,2018-04-14,2025-06-07,15,0,13731.34,11.93,Unemployed,Widowed
ACC_00000663,David Wilson,Investment,6485.24,656,42339,2018-02-26,2025-06-25,16,1,0.0,0.0,Retired,Divorced
ACC_00000664,Alex Holmes,Checking,6395.09,592,99619,2018-10-24,2025-06-11,17,1,0.0,0.0,Employed,Divorced
ACC_00000665,Timothy Fitzpatrick,Savings,23403.22,721,98830,2019-05-07,2025-06-25,16,0,0.0,0.0,Employed,Married
ACC_00000666,Lori Holloway,Checking,1491.48,612,62071,2016-10-16,2025-06-28,19,1,0.0,0.0,Self-employed,Single
ACC_00000667,Chad Franklin,Checking,7657.33,850,143000,2025-02-09,2025-07-04,16,0,23866.02,9.5,Employed,Divorced
ACC_00000668,Stephen Lee,Checking,2980.78,655,72173,2017-03-28,2025-06-22,18,1,0.0,0.0,Self-employed,Married
ACC_00000669,Nicole Ball,Investment,20928.85,727,118362,2022-04-12,2025-06-05,14,2,0.0,0.0,Employed,Married
ACC_00000670,Francis Johnson,Checking,2086.0,649,95169,2020-02-10,2025-06-11,10,3,0.0,0.0,Employed,Married
ACC_00000671,Timothy Jones,Credit,-3933.69,692,98303,2022-08-13,2025-06-18,17,1,204140.8,11.08,Self-employed,Married
ACC_00000672,Sandra Watson DDS,Credit,-496.82,836,141739,2017-09-29,2025-06-13,18,0,411638.84,9.64,Employed,Single
ACC_00000673,Andre Garcia,Savings,24976.08,728,114655,2021-11-14,2025-06-06,15,1,0.0,0.0,Employed,Married
ACC_00000674,Matthew Sanchez,Credit,-3519.24,723,129557,2020-09-03,2025-07-04,13,1,0.0,0.0,Employed,Single
ACC_00000675,Jacqueline Hernandez,Savings,271.97,668,0,2023-02-05,2025-07-02,16,2,35487.58,11.32,Unemployed,Divorced
ACC_00000676,Benjamin Benton,Checking,12217.94,850,132123,2017-09-20,2025-06-29,17,0,0.0,0.0,Employed,Divorced
ACC_00000677,Patricia Decker,Checking,623.68,850,66651,2023-08-15,2025-06-23,16,1,0.0,0.0,Retired,Married
ACC_00000678,Christopher Daniels,Investment,30100.93,710,115988,2025-04-30,2025-06-14,10,2,0.0,0.0,Employed,Married
ACC_00000679,Cindy Crawford,Credit,-4674.34,636,76887,2024-10-30,2025-06-09,14,1,0.0,0.0,Employed,Divorced
ACC_00000680,Robert Cobb,Investment,22155.61,706,86274,2017-11-11,2025-06-18,11,3,233528.69,10.94,Self-employed,Married
ACC_00000681,Wendy Stevens,Checking,1991.94,764,47474,2020-12-03,2025-06-05,13,0,0.0,0.0,Retired,Married
ACC_00000682,Shawn Garcia,Credit,-170.67,797,128763,2025-03-11,2025-06-18,21,0,0.0,0.0,Employed,Single
ACC_00000683,Robert Moore,Savings,1565.73,583,88016,2017-01-04,2025-07-02,15,2,130870.91,12.17,Employed,Married
ACC_00000684,Hunter Baldwin,Checking,5917.66,814,119383,2018-01-26,2025-06-17,16,0,0.0,0.0,Self-employed,Married
ACC_00000685,Jacob Rodgers,Savings,3105.85,721,98379,2024-11-28,2025-06-24,16,0,0.0,0.0,Self-employed,Divorced
ACC_00000686,Anthony Adams,Checking,1838.68,734,84435,2018-05-13,2025-06-29,14,1,0.0,0.0,Self-employed,Married
ACC_00000687,Jessica Wilson,Savings,15323.28,793,117809,2016-10-28,2025-06-08,18,0,357523.12,10.07,Employed,Single
ACC_00000688,Rachel Holmes,Savings,12729.12,842,139504,2020-05-19,2025-06-10,15,1,0.0,0.0,Employed,Single
ACC_00000689,Joseph Cross,Investment,20064.57,527,69555,2022-09-05,2025-06-21,26,1,0.0,0.0,Employed,Widowed
ACC_00000690,James Pierce,Savings,30550.79,651,102597,2021-08-20,2025-06-09,20,2,0.0,0.0,Employed,Married
ACC_00000691,Leslie Collier,Credit,-2374.63,816,101344,2025-05-16,2025-07-04,28,1,233996.8,9.84,Self-employed,Single
ACC_00000692,Alyssa Jackson,Checking,1909.64,504,22237,2017-05-16,2025-06-19,15,4,0.0,0.0,Retired,Married
ACC_00000693,Samantha Cole,Credit,-3597.31,690,99451,2017-07-13,2025-07-01,12,1,0.0,0.0,Self-employed,Divorced
ACC_00000694,Yvonne Gibson,Savings,10200.11,699,65907,2017-01-15,2025-06-05,18,0,0.0,0.0,Self-employed,Divorced
ACC_00000695,Anthony Stanley,Credit,-3733.17,683,99762,2019-07-01,2025-06-08,19,0,333318.34,11.17,Employed,Divorced
ACC_00000696,Tracy Reynolds,Savings,26730.58,589,98455,2024-04-11,2025-06-18,11,0,23459.29,12.11,Employed,Married
ACC_00000697,Matthew Walters,Checking,584.19,604,12814,2020-01-23,2025-06-28,17,2,0.0,0.0,Unemployed,Single
ACC_00000698,Mary Mcclure,Credit,-488.28,644,85506,2018-10-30,2025-06-26,16,0,0.0,0.0,Employed,Divorced
ACC_00000699,Heidi Ali,Credit,-4021.75,644,113961,2016-10-09,2025-07-01,12,4,0.0,0.0,Employed,Single
ACC_00000700,Kim Cox,Investment,6446.87,532,27167,2024-07-21,2025-06-26,11,1,0.0,0.0,Retired,Single
ACC_00000701,Holly Perkins,Credit,-122.19,591,42000,2021-03-28,2025-06-05,16,2,0.0,0.0,Retired,Married
ACC_00000702,Daniel Contreras,Checking,2079.77,710,45454,2024-01-29,2025-06-12,6,0,0.0,0.0,Retired,Married
ACC_00000703,Jesse Evans,Investment,4206.32,627,89658,2020-08-29,2025-06-08,18,1,13777.95,11.73,Employed,Single
ACC_00000704,Janet James,Investment,45899.13,737,93020,2017-09-27,2025-06-14,19,1,87736.46,10.63,Employed,Married
ACC_00000705,Heather Davila,Checking,5492.45,681,83701,2024-12-29,2025-06-14,12,0,31791.71,11.19,Self-employed,Single
ACC_00000706,Ronald Garrett,Investment,19287.72,785,116878,2018-09-19,2025-06-07,16,2,0.0,0.0,Employed,Widowed
ACC_00000707,Jacob Taylor,Savings,34243.97,794,133881,2024-12-12,2025-06-20,10,1,0.0,0.0,Employed,Single
ACC_00000708,Benjamin Garcia,Savings,30109.35,718,117027,2022-05-02,2025-06-12,9,3,62222.09,10.82,Employed,Single
ACC_00000709,Oscar Cunningham,Savings,22637.4,690,112909,2023-08-04,2025-06-10,14,0,0.0,0.0,Employed,Single
ACC_00000710,Tracy Franklin,Investment,13162.95,597,39865,2015-11-04,2025-06-30,13,0,0.0,0.0,Retired,Divorced
ACC_00000711,Eric Martinez II,Checking,2319.81,549,76499,2023-09-10,2025-06-20,15,2,0.0,0.0,Employed,Married
ACC_00000712,Jordan Barnett,Savings,30637.48,772,120912,2022-07-24,2025-06-06,24,1,0.0,0.0,Employed,Single
ACC_00000713,Juan Sanchez,Checking,5501.23,649,97506,2018-12-18,2025-07-01,18,0,0.0,0.0,Employed,Married
ACC_00000714,Christopher Burch,Investment,18468.29,775,43702,2019-02-06,2025-06-11,14,1,149590.14,10.25,Retired,Married
ACC_00000715,Dr. Sherri Johnson,Savings,3731.89,741,44532,2016-11-17,2025-06-27,15,1,110759.35,10.59,Retired,Widowed
ACC_00000716,Donna Cardenas,Checking,6287.97,625,94775,2023-10-23,2025-06-17,8,2,284235.46,11.75,Employed,Widowed
ACC_00000717,Dr. Mark Barber,Investment,58072.34,803,151907,2020-01-28,2025-06-20,20,2,0.0,0.0,Employed,Single
ACC_00000718,Michael Cook,Savings,16704.66,583,70315,2024-10-14,2025-06-05,17,3,0.0,0.0,Employed,Single
ACC_00000719,Emily Taylor,Savings,3615.64,824,134711,2015-10-29,2025-06-16,11,2,0.0,0.0,Employed,Single
ACC_00000720,Alexander Reed,Savings,5356.91,850,136633,2021-02-24,2025-06-11,15,2,0.0,0.0,Employed,Single
ACC_00000721,Nancy Rodriguez,Credit,-3083.25,607,101797,2025-06-28,2025-06-23,26,0,0.0,0.0,Employed,Widowed
ACC_00000722,Larry Santiago,Savings,11347.42,768,115650,2015-10-15,2025-06-21,15,1,316601.87,10.32,Employed,Divorced
ACC_00000723,Kristen Gates,Credit,-207.63,689,113169,2020-10-06,2025-06-20,13,1,0.0,0.0,Employed,Single
ACC_00000724,Elaine Crawford,Checking,1071.29,544,61636,2020-07-27,2025-06-27,16,0,114488.75,12.56,Employed,Married
ACC_00000725,Brianna Montgomery,Savings,7386.28,674,34139,2023-08-10,2025-06-14,11,0,61973.83,11.26,Retired,Divorced
ACC_00000726,Kathryn Jackson,Credit,-2433.35,825,127199,2024-03-04,2025-06-25,15,1,207960.29,9.75,Employed,Married
ACC_00000727,Jon Norris,Checking,4854.58,577,81931,2017-05-22,2025-07-01,9,0,121274.83,12.23,Employed,Divorced
ACC_00000728,Jacob Kent,Checking,8376.08,668,94873,2016-07-22,2025-06-22,23,2,0.0,0.0,Employed,Single
ACC_00000729,Kevin Valencia,Investment,35965.28,649,89693,2024-03-25,2025-06-20,13,1,0.0,0.0,Employed,Married
ACC_00000730,Daniel Santana,Savings,25170.51,769,139650,2020-10-12,2025-06-25,9,2,171218.34,10.31,Employed,Divorced
ACC_00000731,James Marquez,Savings,23739.81,795,134777,2023-05-02,2025-06-08,19,1,0.0,0.0,Employed,Divorced
ACC_00000732,Eugene Walter,Checking,6315.3,620,86350,2020-04-21,2025-06-19,15,0,265260.19,11.8,Employed,Married
ACC_00000733,Michael Reilly,Investment,13343.57,706,34464,2020-12-11,2025-06-08,15,1,138871.5,10.94,Retired,Single
ACC_00000734,Eric Dean,Credit,-3948.45,837,153462,2016-04-30,2025-06-07,16,1,0.0,0.0,Employed,Married
ACC_00000735,Lauren Clarke,Savings,21535.55,720,105238,2020-08-29,2025-07-02,17,0,150686.11,10.8,Employed,Divorced
ACC_00000736,Christopher Wolf,Credit,-784.43,817,136560,2020-06-30,2025-06-21,17,1,0.0,0.0,Employed,Married
ACC_00000737,Deborah Welch,Checking,11370.97,787,131162,2019-10-12,2025-06-28,11,2,381722.97,10.13,Employed,Married
ACC_00000738,Robert Thomas,Checking,3702.16,770,133234,2024-05-20,2025-06-28,18,0,0.0,0.0,Employed,Single
ACC_00000739,Amanda Martin,Credit,-1254.71,800,127961,2017-11-26,2025-06-18,22,0,0.0,0.0,Employed,Married
ACC_00000740,Edward Tran,Savings,22869.33,715,117237,2023-11-29,2025-07-04,16,1,66730.5,10.85,Employed,Married
ACC_00000741,Nathan Elliott,Credit,-2319.81,712,111082,2017-05-23,2025-06-20,18,0,0.0,0.0,Employed,Married
ACC_00000742,Jordan Anderson,Checking,10442.81,850,152762,2020-06-04,2025-06-28,26,0,0.0,0.0,Employed,Married
ACC_00000743,Teresa Mcintosh,Credit,-4666.54,776,128066,2020-06-09,2025-06-11,18,0,308994.01,10.24,Employed,Single
ACC_00000744,Michael Rosario,Savings,9054.41,669,119297,2016-09-05,2025-06-18,22,2,0.0,0.0,Employed,Married
ACC_00000745,Robert Martinez,Credit,-4851.39,663,85000,2021-04-22,2025-06-14,13,2,0.0,0.0,Self-employed,Married
ACC_00000746,Christopher Clarke,Credit,-71.33,743,133344,2025-03-03,2025-07-01,14,0,0.0,0.0,Employed,Single
ACC_00000747,Christine Perez,Checking,514.65,744,13290,2020-08-19,2025-06-09,11,2,0.0,0.0,Unemployed,Single
ACC_00000748,John Mclaughlin,Savings,20245.56,684,115019,2017-07-25,2025-06-15,14,1,335309.39,11.16,Employed,Married
ACC_00000749,Jessica Thompson,Checking,6486.19,677,71387,2024-04-02,2025-06-10,5,1,0.0,0.0,Self-employed,Single
ACC_00000750,Hannah Wilson,Savings,1855.83,554,56566,2022-12-03,2025-06-24,17,1,0.0,0.0,Self-employed,Married
ACC_00000751,Cody Hamilton,Checking,4156.84,651,45871,2019-10-15,2025-06-22,17,3,0.0,0.0,Retired,Married
ACC_00000752,Carlos Vaughn,Checking,9441.04,724,111919,2024-02-26,2025-07-04,13,1,0.0,0.0,Employed,Married
ACC_00000753,Monica Mcfarland,Checking,8938.51,822,131673,2018-11-22,2025-06-28,12,0,0.0,0.0,Employed,Married
ACC_00000754,Monica Valencia,Credit,-2911.0,771,91856,2018-07-24,2025-07-02,11,1,0.0,0.0,Self-employed,Single
ACC_00000755,James Greer MD,Savings,22591.79,701,98756,2016-05-30,2025-06-16,24,0,0.0,0.0,Employed,Divorced
ACC_00000756,Rebecca Martin,Credit,-4838.07,699,115554,2021-08-26,2025-06-25,13,0,0.0,0.0,Employed,Married
ACC_00000757,Charlotte Grimes,Checking,8215.32,695,87105,2017-02-16,2025-06-08,21,0,0.0,0.0,Employed,Single
ACC_00000758,Joseph Martinez,Investment,1339.29,797,135691,2015-09-30,2025-06-10,23,4,0.0,0.0,Employed,Married
ACC_00000759,Antonio Ramos Jr.,Checking,7686.36,723,102917,2019-06-13,2025-06-10,13,4,0.0,0.0,Employed,Single
ACC_00000760,Charlene Williams,Checking,12891.76,832,134422,2021-09-23,2025-07-03,17,0,217378.22,9.68,Employed,Married
ACC_00000761,Paula Fisher,Credit,-1634.22,715,121452,2024-12-14,2025-06-21,18,0,170063.32,10.85,Employed,Married
ACC_00000762,Charles Mejia,Checking,3766.57,639,85730,2017-10-03,2025-06-22,15,3,0.0,0.0,Self-employed,Divorced
ACC_00000763,Jonathan Brown,Checking,2205.9,713,129482,2024-09-03,2025-06-29,7,1,0.0,0.0,Employed,Divorced
ACC_00000764,Chris Pacheco,Savings,3047.14,687,33939,2016-11-11,2025-06-10,13,0,0.0,0.0,Retired,Single
ACC_00000765,Erin Carroll,Checking,5006.8,704,117058,2017-09-23,2025-06-11,22,0,0.0,0.0,Employed,Married
ACC_00000766,Tony Williams,Credit,-4718.3,698,30506,2018-07-08,2025-06-28,18,1,75234.01,11.02,Retired,Single
ACC_00000767,Lisa Mata,Credit,-3608.33,718,100722,2017-06-18,2025-06-30,10,2,25221.12,10.82,Employed,Single
ACC_00000768,Jane Clark,Savings,15990.59,771,88340,2023-09-25,2025-06-28,10,0,19134.94,10.29,Self-employed,Single
ACC_00000769,Jeremy Cantu,Checking,10832.06,778,121856,2018-06-19,2025-06-20,13,1,360302.44,10.22,Employed,Single
ACC_00000770,Luis Alexander,Credit,-4606.37,698,97118,2022-08-02,2025-06-26,13,2,0.0,0.0,Employed,Married
ACC_00000771,Kaylee Graham,Checking,9964.93,670,100316,2016-03-22,2025-06-07,17,1,214706.69,11.3,Employed,Married
ACC_00000772,Travis Butler,Savings,3254.83,665,114777,2018-05-17,2025-06-21,16,2,0.0,0.0,Employed,Married
ACC_00000773,Timothy Knight,Checking,8560.04,848,153341,2020-08-17,2025-06-16,13,1,0.0,0.0,Employed,Single
ACC_00000774,Dr. Micheal Copeland,Savings,29463.53,729,133279,2020-06-22,2025-06-25,15,2,0.0,0.0,Employed,Divorced
ACC_00000775,Christina Griffin,Checking,3673.25,594,81459,2019-02-27,2025-07-01,15,1,0.0,0.0,Employed,Single
ACC_00000776,Jamie Hanson,Credit,-889.84,670,82155,2017-01-27,2025-06-17,11,0,143589.59,11.3,Self-employed,Married
ACC_00000777,Dennis Frye,Savings,15700.61,660,86448,2024-07-20,2025-07-04,18,1,188524.65,11.4,Employed,Single
ACC_00000778,Tammy Drake,Savings,22666.45,835,139344,2018-05-14,2025-07-01,13,3,0.0,0.0,Employed,Married
ACC_00000779,Crystal Smith,Savings,752.79,717,138717,2021-03-09,2025-06-11,12,3,0.0,0.0,Employed,Married
ACC_00000780,Carol Thomas,Savings,13963.88,722,73765,2019-05-29,2025-07-04,11,2,0.0,0.0,Self-employed,Divorced
ACC_00000781,Carolyn Bennett,Credit,-2773.03,780,121353,2020-04-13,2025-06-25,14,2,0.0,0.0,Employed,Single
ACC_00000782,Shannon Lopez,Investment,45624.65,601,91593,2017-11-11,2025-06-06,20,3,0.0,0.0,Employed,Single
ACC_00000783,John Khan,Credit,-668.81,606,65987,2021-02-16,2025-06-26,16,2,0.0,0.0,Self-employed,Divorced
ACC_00000784,Carlos Walter DVM,Savings,13677.08,797,139005,2025-05-28,2025-07-01,14,2,0.0,0.0,Employed,Married
ACC_00000785,Christopher Poole,Checking,10991.04,728,120839,2025-01-29,2025-06-13,23,2,65594.63,10.72,Employed,Married
ACC_00000786,Michael Santos,Investment,23085.97,725,91757,2018-08-15,2025-06-23,12,1,26703.56,10.75,Self-employed,Married
ACC_00000787,Regina Nelson,Checking,7918.11,763,128681,2024-05-05,2025-06-18,16,0,0.0,0.0,Employed,Divorced
ACC_00000788,Phillip Martin,Credit,-3593.03,758,119663,2024-10-22,2025-07-02,19,1,0.0,0.0,Employed,Single
ACC_00000789,Aaron Williams,Savings,11943.31,726,116733,2017-08-16,2025-06-29,17,1,0.0,0.0,Employed,Divorced
ACC_00000790,Tina Durham,Checking,1422.1,798,115040,2019-10-23,2025-06-25,12,1,0.0,0.0,Self-employed,Single
ACC_00000791,Bradley Brown,Checking,5401.23,652,99719,2020-02-06,2025-06-06,16,2,0.0,0.0,Employed,Divorced
ACC_00000792,Patrick Boyd,Savings,2653.91,686,92990,2017-01-15,2025-07-02,14,1,0.0,0.0,Employed,Divorced
ACC_00000793,Suzanne Schneider,Savings,5983.38,706,115059,2017-09-25,2025-06-06,15,1,260460.32,10.94,Employed,Married
ACC_00000794,Jacqueline Martinez,Credit,-4835.3,757,129240,2017-07-16,2025-06-23,16,0,367023.92,10.43,Employed,Married
ACC_00000795,Nathan Ward,Checking,1100.45,703,112828,2015-12-30,2025-06-12,19,0,0.0,0.0,Employed,Married
ACC_00000796,Julia Williams,Credit,-1688.41,615,94907,2024-01-23,2025-06-05,19,1,145761.42,11.85,Employed,Widowed
ACC_00000797,Joshua Evans,Savings,3900.47,700,82821,2021-11-03,2025-07-01,17,0,0.0,0.0,Self-employed,Married
ACC_00000798,John Cowan,Checking,5945.28,558,99487,2020-11-08,2025-06-10,21,2,298050.08,12.42,Employed,Single
ACC_00000799,Kim Mcconnell,Checking,6661.29,646,87457,2015-08-17,2025-06-09,15,2,266082.33,11.54,Employed,Married
ACC_00000800,Eric Thomas,Savings,11189.84,695,110797,2017-08-28,2025-06-18,14,2,0.0,0.0,Employed,Married
ACC_00000801,Duane Tucker,Savings,19827.06,748,133274,2023-04-18,2025-06-09,14,3,0.0,0.0,Employed,Single
ACC_00000802,Alexis Fuller,Savings,18830.32,640,99592,2017-07-30,2025-06-06,14,1,0.0,0.0,Employed,Single
ACC_00000803,Kayla George,Savings,29212.52,816,122924,2022-04-12,2025-06-12,12,3,0.0,0.0,Employed,Married
ACC_00000804,Alan Robertson,Savings,15281.59,747,112752,2025-03-05,2025-06-08,17,3,0.0,0.0,Employed,Widowed
ACC_00000805,Anthony Nguyen,Savings,1767.07,664,130794,2018-01-05,2025-07-02,9,2,164655.63,11.36,Employed,Single
ACC_00000806,Stephanie Le,Checking,12127.04,797,125650,2018-12-25,2025-06-15,14,0,0.0,0.0,Employed,Widowed
ACC_00000807,Brandon Conner,Investment,26902.58,848,153537,2016-08-21,2025-06-15,13,1,0.0,0.0,Employed,Single
ACC_00000808,Ryan Nielsen,Checking,5631.01,751,124634,2022-11-16,2025-06-29,15,0,109363.73,10.49,Employed,Married
ACC_00000809,Shirley Ross,Checking,10157.55,750,123552,2018-06-04,2025-06-10,19,2,0.0,0.0,Employed,Single
ACC_00000810,Mark Rodriguez,Savings,8980.77,673,113099,2017-05-25,2025-06-25,18,0,224804.84,11.27,Employed,Single
ACC_00000811,Leslie Giles,Credit,-4677.77,679,76009,2017-05-02,2025-06-16,8,1,0.0,0.0,Self-employed,Married
ACC_00000812,Megan Ball,Credit,-1207.73,757,123823,2025-03-24,2025-06-20,20,0,0.0,0.0,Employed,Single
ACC_00000813,Courtney Larsen,Checking,11438.72,752,122242,2024-09-24,2025-07-04,9,1,239573.68,10.48,Employed,Divorced
ACC_00000814,Michelle Kirby,Savings,4827.9,681,97340,2025-05-14,2025-06-29,13,1,96884.94,11.19,Employed,Married
ACC_00000815,Jesus Sanders,Credit,-2452.83,664,107871,2015-07-16,2025-06-21,14,2,0.0,0.0,Employed,Married
ACC_00000816,Nicholas Klein,Savings,5551.37,818,28524,2020-06-25,2025-06-07,9,1,0.0,0.0,Retired,Single
ACC_00000817,Rachel Rodriguez,Credit,-635.57,531,65539,2025-04-21,2025-06-30,21,1,48199.67,12.69,Self-employed,Married
ACC_00000818,Kelly Jones,Checking,1166.13,807,43889,2025-05-10,2025-07-03,15,0,49571.35,9.93,Retired,Divorced
ACC_00000819,Robin Pierce,Savings,30786.74,781,134986,2020-03-20,2025-06-28,17,1,0.0,0.0,Employed,Married
ACC_00000820,Yolanda Collins,Checking,7813.89,707,93540,2022-05-03,2025-06-12,17,0,84227.43,10.93,Self-employed,Married
ACC_00000821,Kevin Calderon,Checking,6882.32,781,117205,2021-05-11,2025-07-01,10,1,0.0,0.0,Employed,Single
ACC_00000822,Joseph Johnson,Checking,3588.86,577,88904,2020-05-24,2025-06-13,13,1,0.0,0.0,Employed,Divorced
ACC_00000823,Stanley Rose,Checking,5253.74,633,69120,2023-08-28,2025-06-22,12,0,0.0,0.0,Self-employed,Married
ACC_00000824,Joseph Smith,Checking,2181.47,684,110282,2020-09-23,2025-06-05,11,2,0.0,0.0,Employed,Married
ACC_00000825,Michael Jordan,Checking,134.44,593,92901,2024-03-17,2025-06-21,13,0,153325.52,12.07,Employed,Married
ACC_00000826,Erica Wade,Checking,2894.37,735,98609,2022-09-24,2025-06-21,22,1,0.0,0.0,Employed,Single
ACC_00000827,Marissa Long,Credit,-4140.87,683,101833,2016-12-06,2025-07-03,15,3,0.0,0.0,Employed,Divorced
ACC_00000828,Edward Miller,Savings,2185.12,725,8524,2020-09-16,2025-07-01,17,1,0.0,0.0,Unemployed,Single
ACC_00000829,Jennifer Brown,Checking,9667.47,725,112818,2017-11-23,2025-06-10,13,0,0.0,0.0,Employed,Single
ACC_00000830,Brittany Miles,Checking,236.16,631,4369,2016-04-04,2025-06-09,16,2,0.0,0.0,Unemployed,Widowed
ACC_00000831,Evelyn Manning,Investment,16257.26,744,116856,2017-01-27,2025-06-20,14,1,54499.41,10.56,Self-employed,Single
ACC_00000832,Meghan Johnson,Savings,1958.9,558,83037,2024-04-30,2025-06-10,6,2,0.0,0.0,Employed,Single
ACC_00000833,Samantha Collins,Checking,2517.42,850,146504,2021-09-08,2025-06-18,16,0,0.0,0.0,Employed,Married
ACC_00000834,Paul Smith,Savings,8907.83,584,42206,2023-03-27,2025-06-29,11,1,0.0,0.0,Retired,Married
ACC_00000835,Aimee Carson,Checking,7905.57,616,101864,2025-05-27,2025-06-29,15,1,0.0,0.0,Employed,Single
ACC_00000836,Carol Brady,Checking,6798.76,777,128658,2019-02-20,2025-06-10,17,0,0.0,0.0,Employed,Single
ACC_00000837,Anthony Wright,Checking,9948.91,690,101002,2023-02-27,2025-06-19,11,3,0.0,0.0,Employed,Widowed
ACC_00000838,David Byrd,Checking,109.34,645,88114,2021-05-04,2025-06-13,13,1,0.0,0.0,Employed,Married
ACC_00000839,Darlene Williams,Credit,-1440.29,637,86300,2021-10-03,2025-06-16,16,0,0.0,0.0,Employed,Single
ACC_00000840,Manuel Morgan,Savings,8886.39,782,128694,2017-08-02,2025-06-20,16,1,0.0,0.0,Employed,Single
ACC_00000841,Jeffrey Valenzuela,Checking,2066.43,657,24302,2016-07-06,2025-06-16,11,2,0.0,0.0,Unemployed,Divorced
ACC_00000842,Jill Hood,Savings,40464.23,766,135063,2024-05-24,2025-07-02,18,2,102993.1,10.34,Employed,Married
ACC_00000843,Zachary Barnes,Checking,12456.39,850,135124,2020-12-14,2025-06-22,17,1,0.0,0.0,Employed,Divorced
ACC_00000844,Kevin Brown,Checking,6204.21,680,110631,2017-07-15,2025-06-30,10,1,0.0,0.0,Employed,Widowed
ACC_00000845,Robert Richards,Savings,7288.81,719,34145,2023-06-27,2025-06-11,15,3,0.0,0.0,Retired,Single
ACC_00000846,Curtis Stokes,Checking,7785.83,730,130236,2021-03-19,2025-06-18,12,1,345389.17,10.7,Employed,Single
ACC_00000847,Mark Romero,Credit,-504.15,794,121603,2016-05-13,2025-06-29,18,0,0.0,0.0,Employed,Married
ACC_00000848,Kenneth Kim,Checking,3508.18,733,114191,2024-11-11,2025-06-20,13,0,0.0,0.0,Employed,Married
ACC_00000849,Linda Wilson,Savings,10358.88,505,39297,2017-06-28,2025-06-26,7,1,0.0,0.0,Retired,Married
ACC_00000850,Chad Owens,Savings,9708.04,645,84852,2015-09-22,2025-06-09,13,2,0.0,0.0,Self-employed,Divorced
ACC_00000851,Gary Torres,Checking,6414.8,733,107389,2024-10-30,2025-07-03,17,0,0.0,0.0,Employed,Married
