order_id,customer_email,order_date,product_category,product_subcategory,order_value,shipping_cost,discount_percentage,delivery_days,customer_satisfaction,return_requested,marketing_channel,device_type,payment_method
ORD_0000650,masseydavid@example.org,2024-12-23,Beauty,Makeup,149.57,0.0,0.26,3,2,False,Organic,Desktop,Credit Card
ORD_0000651,elizabethbeck@example.net,2024-11-20,Sports,Outdoor,323.69,0.0,0.27,4,3,False,Social Media,Tablet,Debit Card
ORD_0000652,katherine57@example.com,2024-11-27,Electronics,Smartphones,1352.68,0.0,0.49,12,5,False,Paid Search,Tablet,Digital Wallet
ORD_0000653,ethan57@example.net,2025-02-26,Sports,Team Sports,217.06,0.0,0.14,13,1,False,Social Media,Mobile,Credit Card
ORD_0000654,torresstephen@example.com,2024-01-19,Beauty,Fragrance,142.79,0.0,0.09,12,5,False,Email,Mobile,Debit Card
ORD_0000655,sjohnson@example.com,2024-06-28,Sports,Outdoor,262.45,0.0,0.1,1,3,True,Social Media,Desktop,Debit Card
ORD_0000656,griffinjacob@example.net,2024-04-22,Books,Educational,55.2,3.76,0.24,1,4,False,Social Media,Mobile,Debit Card
ORD_0000657,cwallace@example.com,2025-03-17,Books,Non-fiction,19.35,11.74,0.23,12,2,False,Email,Tablet,Credit Card
ORD_0000658,johnsonpamela@example.net,2024-10-04,Sports,Team Sports,321.15,0.0,0.42,10,4,False,Paid Search,Desktop,PayPal
ORD_0000659,cburgess@example.org,2024-01-01,Fashion,Accessories,82.79,4.5,0.26,10,5,True,Social Media,Mobile,Credit Card
ORD_0000660,dustincohen@example.org,2024-03-25,Sports,Water Sports,86.72,4.78,0.13,1,1,False,Email,Mobile,Credit Card
ORD_0000661,kimaaron@example.net,2025-01-05,Sports,Water Sports,67.27,5.63,0.43,8,4,False,Social Media,Desktop,PayPal
ORD_0000662,sydney11@example.net,2024-01-12,Beauty,Hair Care,66.1,3.61,0.37,7,2,True,Paid Search,Tablet,Debit Card
ORD_0000663,rwilliams@example.com,2023-10-12,Electronics,Laptops,1101.67,0.0,0.03,14,3,False,Email,Tablet,Digital Wallet
ORD_0000664,christopher25@example.net,2024-01-16,Beauty,Fragrance,113.45,0.0,0.1,8,2,False,Email,Desktop,Credit Card
ORD_0000665,sarah32@example.com,2024-07-12,Books,Children,52.4,5.37,0.04,7,3,False,Organic,Mobile,Credit Card
ORD_0000666,duranlogan@example.com,2024-04-27,Beauty,Skincare,22.42,10.34,0.13,7,2,False,Referral,Desktop,PayPal
ORD_0000667,nterry@example.org,2023-12-01,Sports,Water Sports,50.48,3.18,0.46,9,2,False,Organic,Desktop,PayPal
ORD_0000668,lauren97@example.org,2025-05-29,Books,Educational,47.03,7.6,0.05,1,3,False,Referral,Desktop,Credit Card
ORD_0000669,whitepaula@example.net,2024-10-15,Beauty,Fragrance,107.91,0.0,0.31,10,2,False,Paid Search,Mobile,Credit Card
ORD_0000670,simonjennifer@example.com,2023-09-23,Books,Non-fiction,38.88,9.23,0.45,7,2,False,Email,Desktop,Digital Wallet
ORD_0000671,brandonmeadows@example.net,2024-12-15,Beauty,Skincare,45.39,5.29,0.24,3,2,False,Email,Desktop,Credit Card
ORD_0000672,eross@example.org,2023-09-09,Beauty,Skincare,22.51,13.78,0.34,13,5,False,Social Media,Mobile,Credit Card
ORD_0000673,gregory30@example.net,2024-10-11,Home,Decor,594.55,0.0,0.39,5,1,False,Social Media,Tablet,PayPal
ORD_0000674,ramireztara@example.org,2023-08-13,Sports,Fitness,314.49,0.0,0.08,2,1,False,Social Media,Mobile,Credit Card
ORD_0000675,michelehamilton@example.net,2025-05-10,Home,Decor,486.84,0.0,0.02,5,2,False,Referral,Mobile,Debit Card
ORD_0000676,alexisrodriguez@example.net,2024-06-14,Sports,Water Sports,380.62,0.0,0.16,4,1,False,Social Media,Mobile,Digital Wallet
ORD_0000677,mcoleman@example.net,2023-08-31,Electronics,Audio,867.69,0.0,0.41,5,4,False,Social Media,Mobile,Credit Card
ORD_0000678,kimmelissa@example.net,2025-05-09,Beauty,Makeup,119.9,0.0,0.41,5,1,False,Paid Search,Tablet,Debit Card
ORD_0000679,ashley08@example.org,2025-03-07,Sports,Outdoor,104.82,0.0,0.34,2,5,False,Organic,Desktop,PayPal
ORD_0000680,riveracharles@example.com,2023-10-21,Electronics,Gaming,812.92,0.0,0.4,1,4,False,Social Media,Desktop,Credit Card
ORD_0000681,kenneth30@example.org,2024-06-10,Sports,Team Sports,29.4,8.92,0.27,6,3,True,Email,Mobile,Credit Card
ORD_0000682,william57@example.net,2023-08-13,Fashion,Jewelry,134.13,0.0,0.08,11,3,False,Social Media,Mobile,Debit Card
ORD_0000683,sarah49@example.org,2025-04-08,Fashion,Accessories,124.74,0.0,0.05,5,2,False,Referral,Desktop,PayPal
ORD_0000684,hsmith@example.net,2023-07-18,Beauty,Makeup,45.58,8.76,0.38,14,1,False,Organic,Mobile,Debit Card
ORD_0000685,tiffanyzhang@example.net,2025-04-17,Sports,Outdoor,274.66,0.0,0.35,12,1,True,Organic,Mobile,PayPal
ORD_0000686,robinjohnson@example.org,2025-01-22,Home,Decor,765.57,0.0,0.21,8,2,False,Organic,Mobile,Debit Card
ORD_0000687,jeremysmith@example.net,2024-10-11,Electronics,Audio,977.02,0.0,0.17,13,1,False,Paid Search,Mobile,Digital Wallet
ORD_0000688,brookecasey@example.com,2023-09-01,Sports,Team Sports,267.51,0.0,0.35,2,1,False,Organic,Desktop,PayPal
ORD_0000689,williamsmith@example.org,2024-12-11,Beauty,Fragrance,136.44,0.0,0.15,4,2,False,Email,Desktop,PayPal
ORD_0000690,jmartinez@example.org,2024-01-24,Home,Decor,354.37,0.0,0.17,13,1,True,Paid Search,Desktop,PayPal
ORD_0000691,jessicabryant@example.org,2024-01-26,Books,Children,57.93,3.41,0.18,13,3,False,Organic,Desktop,Debit Card
ORD_0000692,cameron09@example.net,2023-07-19,Books,Non-fiction,21.46,8.5,0.08,11,5,False,Paid Search,Mobile,Credit Card
ORD_0000693,nicolewilliams@example.com,2024-03-27,Home,Furniture,362.77,0.0,0.21,7,2,True,Organic,Mobile,PayPal
ORD_0000694,frazierdaniel@example.net,2024-10-12,Electronics,Audio,1291.68,0.0,0.48,12,1,False,Paid Search,Mobile,PayPal
ORD_0000695,shannon17@example.com,2024-02-29,Home,Garden,332.12,0.0,0.45,10,1,False,Paid Search,Mobile,Debit Card
ORD_0000696,tlawrence@example.com,2025-05-28,Electronics,Audio,1036.09,0.0,0.09,8,4,False,Social Media,Mobile,Credit Card
ORD_0000697,tmueller@example.com,2024-08-22,Fashion,Accessories,82.01,6.32,0.36,1,3,False,Social Media,Tablet,Credit Card
ORD_0000698,jacqueline25@example.com,2023-11-07,Beauty,Hair Care,88.49,3.16,0.5,3,1,False,Paid Search,Mobile,Credit Card
ORD_0000699,alexandrastewart@example.org,2024-12-13,Books,Educational,11.75,14.04,0.45,5,5,False,Organic,Tablet,Digital Wallet
ORD_0000700,gibsonkristy@example.org,2025-03-13,Home,Decor,715.68,0.0,0.44,10,5,False,Organic,Desktop,Credit Card
ORD_0000701,pholland@example.org,2024-04-23,Electronics,Smartphones,1096.69,0.0,0.02,13,5,True,Referral,Desktop,Debit Card
ORD_0000702,kimberlyward@example.com,2025-01-01,Home,Kitchen,192.85,0.0,0.41,7,2,False,Paid Search,Desktop,Credit Card
ORD_0000703,christina74@example.net,2023-08-25,Fashion,Jewelry,145.7,0.0,0.42,1,4,False,Organic,Mobile,Debit Card
ORD_0000704,hayesjason@example.net,2024-08-09,Electronics,Smartphones,1325.57,0.0,0.04,5,5,False,Paid Search,Tablet,Credit Card
ORD_0000705,nicole50@example.com,2025-04-23,Sports,Team Sports,56.97,3.77,0.31,5,5,False,Social Media,Desktop,Digital Wallet
ORD_0000706,lauren89@example.org,2023-07-25,Fashion,Jewelry,232.62,0.0,0.32,10,4,False,Paid Search,Mobile,Digital Wallet
ORD_0000707,kathy51@example.net,2024-12-16,Books,Fiction,49.6,6.53,0.05,12,4,False,Social Media,Desktop,Credit Card
ORD_0000708,jenniferbranch@example.net,2024-06-16,Home,Garden,259.73,0.0,0.37,1,4,False,Referral,Desktop,PayPal
ORD_0000709,charles14@example.com,2025-01-13,Beauty,Fragrance,38.74,14.8,0.44,7,5,False,Email,Desktop,Credit Card
ORD_0000710,barbara91@example.com,2023-09-18,Beauty,Fragrance,125.51,0.0,0.24,10,1,False,Social Media,Mobile,Credit Card
ORD_0000711,jeffreyhoffman@example.org,2023-08-21,Fashion,Jewelry,155.32,0.0,0.15,3,4,False,Organic,Mobile,Credit Card
ORD_0000712,esmith@example.com,2024-02-14,Books,Non-fiction,28.74,12.83,0.44,6,5,False,Social Media,Mobile,Debit Card
ORD_0000713,aguirrecatherine@example.org,2024-03-14,Books,Educational,20.57,8.32,0.4,5,5,False,Email,Mobile,Credit Card
ORD_0000714,macdonaldjacob@example.com,2024-02-05,Fashion,Jewelry,48.33,14.69,0.34,2,1,True,Organic,Mobile,Credit Card
ORD_0000715,ryan91@example.net,2024-10-23,Beauty,Skincare,129.49,0.0,0.41,11,3,False,Referral,Mobile,PayPal
ORD_0000716,christinagray@example.com,2024-02-03,Sports,Fitness,201.02,0.0,0.25,8,1,False,Paid Search,Mobile,Credit Card
ORD_0000717,jasmine17@example.org,2024-06-07,Books,Children,11.71,6.91,0.2,9,5,False,Paid Search,Mobile,PayPal
ORD_0000718,zunigaroberto@example.net,2024-02-22,Sports,Team Sports,307.17,0.0,0.16,13,5,False,Social Media,Tablet,Credit Card
ORD_0000719,suzannemendoza@example.com,2023-08-11,Beauty,Skincare,60.82,6.8,0.38,6,1,False,Referral,Mobile,Credit Card
ORD_0000720,kennethmorgan@example.net,2024-11-17,Electronics,Smartphones,909.64,0.0,0.37,1,5,False,Referral,Tablet,Digital Wallet
ORD_0000721,woodcole@example.com,2024-02-23,Sports,Fitness,101.36,0.0,0.25,10,1,False,Organic,Desktop,Digital Wallet
ORD_0000722,vthomas@example.org,2024-02-21,Home,Kitchen,755.89,0.0,0.36,10,5,False,Email,Mobile,Debit Card
ORD_0000723,kellyjamie@example.net,2023-11-04,Books,Non-fiction,57.49,5.03,0.37,12,5,True,Organic,Desktop,Credit Card
ORD_0000724,vtanner@example.org,2025-01-15,Beauty,Fragrance,133.27,0.0,0.32,4,4,False,Social Media,Desktop,Credit Card
ORD_0000725,vargasallen@example.org,2024-09-07,Electronics,Audio,415.68,0.0,0.34,10,1,False,Paid Search,Mobile,PayPal
ORD_0000726,ymorris@example.net,2025-06-12,Fashion,Shoes,279.11,0.0,0.33,7,5,False,Paid Search,Mobile,Credit Card
ORD_0000727,fgomez@example.org,2023-11-17,Home,Furniture,75.46,3.67,0.16,8,1,False,Paid Search,Mobile,Debit Card
ORD_0000728,mbriggs@example.com,2024-12-05,Electronics,Smartphones,1324.58,0.0,0.42,11,2,False,Referral,Desktop,Debit Card
ORD_0000729,bonnie86@example.com,2024-09-10,Beauty,Hair Care,41.61,9.85,0.05,1,2,False,Referral,Mobile,Credit Card
ORD_0000730,jbrown@example.org,2023-08-22,Sports,Outdoor,133.19,0.0,0.06,14,2,False,Social Media,Desktop,Debit Card
ORD_0000731,deannajones@example.org,2024-10-07,Sports,Team Sports,310.75,0.0,0.5,12,1,False,Referral,Mobile,Credit Card
ORD_0000732,coxdonna@example.org,2023-11-11,Fashion,Accessories,207.21,0.0,0.23,6,3,False,Paid Search,Desktop,PayPal
ORD_0000733,smiller@example.com,2024-11-24,Home,Decor,42.31,6.89,0.33,12,5,True,Organic,Mobile,Credit Card
ORD_0000734,bowencharles@example.org,2024-08-10,Books,Fiction,41.38,6.55,0.16,5,3,False,Paid Search,Mobile,Credit Card
ORD_0000735,rachaeltaylor@example.org,2023-12-19,Home,Furniture,56.19,5.45,0.05,8,3,False,Organic,Tablet,PayPal
ORD_0000736,norriskatie@example.org,2023-11-09,Home,Furniture,676.47,0.0,0.27,14,4,False,Paid Search,Desktop,Credit Card
ORD_0000737,williamslaurie@example.com,2024-06-30,Books,Children,11.99,5.64,0.29,3,5,False,Social Media,Desktop,Digital Wallet
ORD_0000738,brittanypeterson@example.org,2025-04-17,Sports,Outdoor,94.85,5.65,0.09,2,3,False,Paid Search,Desktop,Credit Card
ORD_0000739,carloskelly@example.net,2025-06-15,Beauty,Makeup,46.69,10.44,0.05,10,2,False,Organic,Mobile,PayPal
ORD_0000740,rodriguezanthony@example.net,2024-03-26,Fashion,Accessories,282.36,0.0,0.16,5,5,False,Organic,Mobile,Credit Card
ORD_0000741,christine82@example.net,2024-01-03,Beauty,Skincare,144.46,0.0,0.11,9,2,False,Organic,Mobile,Digital Wallet
ORD_0000742,lisasolomon@example.com,2024-09-17,Home,Kitchen,669.27,0.0,0.14,2,5,False,Referral,Mobile,Debit Card
ORD_0000743,jason43@example.org,2025-02-24,Books,Children,24.08,14.97,0.47,10,1,False,Email,Tablet,Credit Card
ORD_0000744,alex33@example.com,2023-08-11,Sports,Water Sports,266.44,0.0,0.22,8,5,False,Organic,Mobile,Digital Wallet
ORD_0000745,jeffreykerr@example.net,2025-04-11,Sports,Water Sports,304.58,0.0,0.2,9,1,True,Organic,Mobile,Credit Card
ORD_0000746,kimwest@example.net,2025-06-15,Home,Furniture,544.74,0.0,0.46,3,3,False,Social Media,Tablet,Digital Wallet
ORD_0000747,rjohnson@example.org,2023-12-29,Books,Fiction,44.04,14.29,0.01,12,2,False,Email,Tablet,Credit Card
ORD_0000748,kristopher12@example.net,2024-06-27,Sports,Fitness,145.83,0.0,0.42,5,4,False,Organic,Mobile,Credit Card
ORD_0000749,markreeves@example.net,2024-09-04,Home,Garden,183.5,0.0,0.48,8,2,False,Email,Mobile,Credit Card
ORD_0000750,ericabrown@example.com,2024-03-11,Sports,Fitness,384.47,0.0,0.13,6,5,False,Paid Search,Desktop,Credit Card
ORD_0000751,florescody@example.org,2024-02-12,Books,Educational,44.45,5.12,0.28,13,5,False,Social Media,Mobile,Credit Card
ORD_0000752,jacob10@example.com,2024-01-08,Sports,Team Sports,232.98,0.0,0.42,8,2,False,Social Media,Mobile,PayPal
ORD_0000753,gail20@example.net,2025-04-19,Books,Children,49.55,14.51,0.25,14,2,False,Organic,Desktop,Credit Card
ORD_0000754,qferguson@example.com,2024-10-28,Books,Educational,28.4,11.55,0.38,6,2,False,Referral,Tablet,Digital Wallet
ORD_0000755,christina56@example.org,2025-03-05,Books,Children,46.29,12.0,0.33,5,1,True,Organic,Mobile,Credit Card
ORD_0000756,jenniferclark@example.com,2024-11-26,Home,Garden,271.68,0.0,0.47,14,4,False,Paid Search,Mobile,Credit Card
ORD_0000757,wrightconnie@example.org,2024-03-18,Fashion,Accessories,260.37,0.0,0.06,8,2,False,Email,Mobile,Debit Card
ORD_0000758,stanleycraig@example.org,2024-12-12,Fashion,Accessories,250.3,0.0,0.33,13,3,True,Paid Search,Mobile,PayPal
ORD_0000759,wwilson@example.org,2025-06-09,Home,Decor,568.15,0.0,0.26,9,2,False,Referral,Desktop,Credit Card
ORD_0000760,rhonda73@example.org,2025-06-20,Sports,Fitness,263.98,0.0,0.32,11,4,False,Organic,Mobile,Digital Wallet
ORD_0000761,brian35@example.com,2024-12-22,Home,Garden,247.77,0.0,0.24,14,4,False,Paid Search,Tablet,Debit Card
ORD_0000762,jessemedina@example.org,2024-03-08,Electronics,Smartphones,378.56,0.0,0.42,2,2,False,Paid Search,Mobile,Credit Card
ORD_0000763,iriley@example.org,2024-07-17,Electronics,Audio,462.5,0.0,0.47,9,5,False,Organic,Desktop,Credit Card
ORD_0000764,cassandraboone@example.net,2024-06-12,Home,Garden,197.25,0.0,0.39,1,5,False,Social Media,Mobile,Credit Card
ORD_0000765,kelly33@example.org,2025-04-21,Fashion,Shoes,238.72,0.0,0.41,9,3,False,Referral,Desktop,PayPal
ORD_0000766,yatesbecky@example.com,2025-03-22,Fashion,Jewelry,296.37,0.0,0.26,12,3,True,Organic,Mobile,PayPal
ORD_0000767,hmontoya@example.net,2025-05-06,Home,Furniture,469.92,0.0,0.33,3,1,False,Social Media,Mobile,PayPal
ORD_0000768,melissa49@example.com,2024-09-29,Home,Decor,414.31,0.0,0.3,4,3,False,Referral,Mobile,PayPal
ORD_0000769,john33@example.com,2024-12-08,Electronics,Gaming,496.73,0.0,0.18,8,5,False,Paid Search,Mobile,Credit Card
ORD_0000770,reidashley@example.com,2024-11-23,Fashion,Shoes,182.8,0.0,0.09,5,1,False,Social Media,Desktop,Debit Card
ORD_0000771,yperez@example.org,2024-07-12,Beauty,Fragrance,117.12,0.0,0.42,11,2,False,Organic,Mobile,Credit Card
ORD_0000772,blankenshipchristopher@example.org,2025-01-05,Sports,Fitness,38.63,5.87,0.14,8,1,False,Paid Search,Mobile,PayPal
ORD_0000773,james85@example.com,2024-06-16,Home,Decor,507.67,0.0,0.12,5,3,False,Social Media,Tablet,Credit Card
ORD_0000774,leeandre@example.org,2025-01-08,Beauty,Makeup,17.27,9.66,0.38,8,5,False,Paid Search,Mobile,PayPal
ORD_0000775,iroberts@example.com,2025-03-16,Books,Children,48.68,6.96,0.26,5,5,False,Organic,Mobile,Debit Card
ORD_0000776,kimberly33@example.com,2025-05-17,Sports,Water Sports,259.3,0.0,0.05,7,1,False,Email,Mobile,Credit Card
ORD_0000777,valerieoliver@example.com,2024-11-06,Electronics,Laptops,595.72,0.0,0.04,10,2,False,Organic,Mobile,PayPal
ORD_0000778,olsonjoan@example.net,2024-09-11,Books,Fiction,25.38,7.34,0.09,9,2,False,Email,Tablet,Credit Card
ORD_0000779,harperdaniel@example.org,2024-02-29,Beauty,Hair Care,46.17,9.13,0.36,3,5,False,Email,Mobile,Digital Wallet
ORD_0000780,hannah98@example.org,2024-05-06,Home,Kitchen,67.95,4.69,0.43,13,3,False,Paid Search,Mobile,PayPal
ORD_0000781,bbennett@example.net,2024-04-07,Sports,Team Sports,348.81,0.0,0.29,12,2,False,Social Media,Mobile,PayPal
ORD_0000782,montoyacindy@example.net,2023-12-16,Books,Children,17.14,11.2,0.32,12,4,False,Email,Tablet,PayPal
ORD_0000783,amanda81@example.com,2025-02-06,Electronics,Audio,754.0,0.0,0.19,8,2,False,Organic,Desktop,PayPal
ORD_0000784,kimhenson@example.com,2024-11-01,Electronics,Audio,391.01,0.0,0.09,14,3,True,Social Media,Mobile,Credit Card
ORD_0000785,troy28@example.org,2025-01-19,Fashion,Clothing,110.46,0.0,0.23,9,3,False,Social Media,Desktop,PayPal
ORD_0000786,roger32@example.net,2024-09-19,Sports,Fitness,138.39,0.0,0.47,13,1,False,Organic,Mobile,Credit Card
ORD_0000787,ggilbert@example.net,2024-10-08,Electronics,Audio,559.44,0.0,0.03,4,2,False,Paid Search,Mobile,Credit Card
ORD_0000788,jefferycruz@example.net,2023-10-23,Electronics,Audio,575.97,0.0,0.13,6,4,True,Paid Search,Mobile,PayPal
ORD_0000789,keith69@example.net,2024-02-10,Beauty,Hair Care,114.21,0.0,0.16,14,5,False,Paid Search,Mobile,PayPal
ORD_0000790,freemanlinda@example.net,2024-05-26,Home,Decor,57.18,7.98,0.18,4,2,False,Referral,Mobile,Credit Card
ORD_0000791,nmorse@example.com,2024-12-18,Books,Educational,21.7,12.91,0.03,8,4,False,Organic,Desktop,Credit Card
ORD_0000792,cunninghamdustin@example.com,2024-10-01,Beauty,Hair Care,33.92,10.61,0.33,11,4,False,Organic,Desktop,Debit Card
ORD_0000793,craig78@example.org,2024-09-10,Home,Furniture,291.88,0.0,0.25,13,4,False,Social Media,Desktop,Credit Card
ORD_0000794,kirbylauren@example.org,2024-05-26,Electronics,Laptops,1482.0,0.0,0.16,11,2,False,Paid Search,Desktop,Credit Card
ORD_0000795,amanda85@example.net,2025-03-07,Beauty,Fragrance,110.06,0.0,0.07,11,4,False,Email,Mobile,Debit Card
ORD_0000796,ugarza@example.org,2024-12-17,Home,Furniture,576.34,0.0,0.45,12,2,False,Paid Search,Mobile,PayPal
ORD_0000797,tammyhoward@example.net,2024-06-11,Fashion,Jewelry,148.74,0.0,0.02,13,2,False,Organic,Desktop,Credit Card
ORD_0000798,michaelmyers@example.net,2024-08-02,Electronics,Gaming,811.57,0.0,0.49,6,2,False,Paid Search,Desktop,PayPal
ORD_0000799,hendersonjennifer@example.org,2023-08-19,Fashion,Jewelry,270.42,0.0,0.33,1,2,False,Referral,Mobile,PayPal
ORD_0000800,newmanmelissa@example.net,2023-12-24,Home,Furniture,713.83,0.0,0.24,12,3,False,Paid Search,Mobile,Credit Card
ORD_0000801,mary46@example.org,2025-02-06,Sports,Team Sports,113.78,0.0,0.27,13,5,False,Organic,Mobile,Credit Card
ORD_0000802,karenfuentes@example.net,2024-02-22,Home,Kitchen,196.08,0.0,0.4,5,1,False,Paid Search,Desktop,Debit Card
ORD_0000803,owensbrandon@example.org,2023-11-01,Electronics,Audio,558.82,0.0,0.39,5,4,False,Organic,Mobile,Debit Card
ORD_0000804,karen42@example.net,2024-02-28,Beauty,Makeup,128.12,0.0,0.38,14,4,False,Paid Search,Mobile,Debit Card
ORD_0000805,justindixon@example.net,2023-08-05,Books,Children,47.97,13.27,0.27,12,4,False,Email,Desktop,PayPal
ORD_0000806,sarahwillis@example.org,2023-08-03,Fashion,Accessories,65.62,4.34,0.48,6,1,False,Organic,Desktop,Credit Card
ORD_0000807,lamberterica@example.net,2024-12-27,Beauty,Skincare,125.98,0.0,0.26,13,2,False,Social Media,Mobile,Credit Card
ORD_0000808,erica06@example.net,2023-07-27,Books,Fiction,52.35,4.13,0.49,7,5,False,Social Media,Mobile,Credit Card
ORD_0000809,andrea35@example.net,2024-04-18,Home,Decor,751.15,0.0,0.25,1,1,False,Organic,Desktop,Credit Card
ORD_0000810,courtneysteele@example.com,2024-12-03,Home,Decor,218.4,0.0,0.43,9,4,True,Organic,Desktop,Credit Card
ORD_0000811,jesusjimenez@example.org,2025-01-04,Fashion,Shoes,293.95,0.0,0.27,3,2,False,Organic,Mobile,PayPal
ORD_0000812,bryantlaura@example.net,2023-11-16,Beauty,Makeup,56.93,5.59,0.5,12,4,True,Organic,Desktop,Digital Wallet
ORD_0000813,randycallahan@example.org,2023-11-13,Fashion,Jewelry,113.37,0.0,0.13,11,1,False,Referral,Mobile,Credit Card
ORD_0000814,erin57@example.com,2025-06-13,Books,Educational,31.75,10.95,0.03,8,4,False,Organic,Desktop,Credit Card
ORD_0000815,nixonsteven@example.net,2024-11-21,Books,Educational,19.89,14.89,0.46,1,1,False,Paid Search,Mobile,Debit Card
ORD_0000816,brittanysmith@example.com,2023-07-24,Electronics,Gaming,1102.31,0.0,0.16,13,1,False,Organic,Mobile,Credit Card
ORD_0000817,akennedy@example.com,2024-08-23,Books,Educational,19.54,7.65,0.05,1,1,False,Email,Mobile,Debit Card
ORD_0000818,codyhill@example.org,2024-07-22,Sports,Fitness,35.85,10.21,0.36,13,2,False,Email,Tablet,Credit Card
ORD_0000819,wolfbrandon@example.org,2024-04-15,Books,Non-fiction,35.42,8.02,0.13,14,1,False,Paid Search,Mobile,Credit Card
ORD_0000820,spaul@example.net,2025-06-13,Beauty,Makeup,79.9,6.03,0.43,6,2,False,Social Media,Mobile,Credit Card
ORD_0000821,daltonkristen@example.com,2024-04-01,Sports,Team Sports,244.18,0.0,0.14,5,3,True,Referral,Mobile,Debit Card
ORD_0000822,petersonleah@example.net,2023-12-17,Books,Educational,41.83,11.28,0.46,8,5,False,Organic,Mobile,Credit Card
ORD_0000823,ustokes@example.com,2023-09-10,Electronics,Laptops,638.26,0.0,0.42,2,1,False,Social Media,Mobile,Digital Wallet
ORD_0000824,tonya28@example.net,2024-03-03,Sports,Outdoor,210.56,0.0,0.12,11,3,False,Paid Search,Mobile,Credit Card
ORD_0000825,pmorgan@example.com,2023-10-05,Sports,Water Sports,56.78,6.83,0.28,11,1,False,Paid Search,Mobile,Debit Card
ORD_0000826,hbailey@example.com,2024-10-02,Sports,Outdoor,28.99,13.89,0.32,6,2,True,Organic,Desktop,Credit Card
ORD_0000827,nunezsean@example.com,2023-11-10,Home,Garden,44.91,14.51,0.44,10,5,True,Social Media,Mobile,Credit Card
ORD_0000828,kennedyian@example.com,2024-01-25,Sports,Outdoor,90.83,7.67,0.29,12,1,False,Organic,Desktop,Credit Card
ORD_0000829,pughashley@example.net,2025-04-11,Beauty,Skincare,48.89,7.42,0.46,8,1,False,Organic,Mobile,Debit Card
ORD_0000830,jeffreysimmons@example.net,2024-01-30,Sports,Fitness,155.6,0.0,0.23,13,3,False,Organic,Mobile,PayPal
